36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1620;4620;7620;10620;13620;16620;19620;22620;],[0;3000;6000;9000;12000;15000;18000;21000;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;22620;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1620;4620;7620;10620;13620;16620;19620;22620;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1621;4621;7621;10621;13621;16621;19621;22621;],[0;3000;6000;9000;12000;15000;18000;21000;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1621;4621;7621;10621;13621;16621;19621;22621;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1585;4585;7585;10585;13585;16585;19585;22585;],[0;3000;6000;9000;12000;15000;18000;21000;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1585;4585;7585;10585;13585;16585;19585;22585;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1527;4527;7527;10527;13527;16527;19527;22527;],[0;3000;6000;9000;12000;15000;18000;21000;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;22527;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1527;4527;7527;10527;13527;16527;19527;22527;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1466;4466;7466;10466;13466;16466;19466;22466;],[0;3000;6000;9000;12000;15000;18000;21000;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;22466;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1466;4466;7466;10466;13466;16466;19466;22466;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1436;4436;7436;10436;13436;16436;19436;22436;],[0;3000;6000;9000;12000;15000;18000;21000;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;22436;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1436;4436;7436;10436;13436;16436;19436;22436;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1398;4398;7398;10398;13398;16398;19398;22398;],[0;3000;6000;9000;12000;15000;18000;21000;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;22398;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1398;4398;7398;10398;13398;16398;19398;22398;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1388;4388;7388;10388;13388;16388;19388;22388;],[0;3000;6000;9000;12000;15000;18000;21000;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;22388;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1388;4388;7388;10388;13388;16388;19388;22388;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1393;4393;7393;10393;13393;16393;19393;22393;],[0;3000;6000;9000;12000;15000;18000;21000;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;22393;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1393;4393;7393;10393;13393;16393;19393;22393;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1418;4418;7418;10418;13418;16418;19418;22418;],[0;3000;6000;9000;12000;15000;18000;21000;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;22418;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1418;4418;7418;10418;13418;16418;19418;22418;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1446;4446;7446;10446;13446;16446;19446;22446;],[0;3000;6000;9000;12000;15000;18000;21000;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;22446;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1446;4446;7446;10446;13446;16446;19446;22446;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1513;4513;7513;10513;13513;16513;19513;22513;],[0;3000;6000;9000;12000;15000;18000;21000;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;22513;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1513;4513;7513;10513;13513;16513;19513;22513;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1571;4571;7571;10571;13571;16571;19571;22571;],[0;3000;6000;9000;12000;15000;18000;21000;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;22571;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1571;4571;7571;10571;13571;16571;19571;22571;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1591;4591;7591;10591;13591;16591;19591;22591;],[0;3000;6000;9000;12000;15000;18000;21000;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;22591;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1591;4591;7591;10591;13591;16591;19591;22591;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1629;4629;7629;10629;13629;16629;19629;22629;],[0;3000;6000;9000;12000;15000;18000;21000;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;22629;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1629;4629;7629;10629;13629;16629;19629;22629;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1658;4658;7658;10658;13658;16658;19658;22658;],[0;3000;6000;9000;12000;15000;18000;21000;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;22658;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1658;4658;7658;10658;13658;16658;19658;22658;]
36900000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1684;4684;7684;10684;13684;16684;19684;22684;],[0;3000;6000;9000;12000;15000;18000;21000;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;22684;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1684;4684;7684;10684;13684;16684;19684;22684;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1692;4692;7692;10692;13692;16692;19692;22692;],[0;3000;6000;9000;12000;15000;18000;21000;22692;22692;22692;22692;22692;22692;22692;22692;22692;22692;22692;22692;22692;22692;22692;22692;22692;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1692;4692;7692;10692;13692;16692;19692;22692;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1690;4690;7690;10690;13690;16690;19690;22690;],[0;3000;6000;9000;12000;15000;18000;21000;22690;22690;22690;22690;22690;22690;22690;22690;22690;22690;22690;22690;22690;22690;22690;22690;22690;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1690;4690;7690;10690;13690;16690;19690;22690;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1668;4668;7668;10668;13668;16668;19668;22668;],[0;3000;6000;9000;12000;15000;18000;21000;22668;22668;22668;22668;22668;22668;22668;22668;22668;22668;22668;22668;22668;22668;22668;22668;22668;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1668;4668;7668;10668;13668;16668;19668;22668;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1642;4642;7642;10642;13642;16642;19642;22642;],[0;3000;6000;9000;12000;15000;18000;21000;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1642;4642;7642;10642;13642;16642;19642;22642;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1621;4621;7621;10621;13621;16621;19621;22621;],[0;3000;6000;9000;12000;15000;18000;21000;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;22621;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1621;4621;7621;10621;13621;16621;19621;22621;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1618;4618;7618;10618;13618;16618;19618;22618;],[0;3000;6000;9000;12000;15000;18000;21000;22618;22618;22618;22618;22618;22618;22618;22618;22618;22618;22618;22618;22618;22618;22618;22618;22618;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1618;4618;7618;10618;13618;16618;19618;22618;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1623;4623;7623;10623;13623;16623;19623;22623;],[0;3000;6000;9000;12000;15000;18000;21000;22623;22623;22623;22623;22623;22623;22623;22623;22623;22623;22623;22623;22623;22623;22623;22623;22623;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1623;4623;7623;10623;13623;16623;19623;22623;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1644;4644;7644;10644;13644;16644;19644;22644;],[0;3000;6000;9000;12000;15000;18000;21000;22644;22644;22644;22644;22644;22644;22644;22644;22644;22644;22644;22644;22644;22644;22644;22644;22644;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1644;4644;7644;10644;13644;16644;19644;22644;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1650;4650;7650;10650;13650;16650;19650;22650;],[0;3000;6000;9000;12000;15000;18000;21000;22650;22650;22650;22650;22650;22650;22650;22650;22650;22650;22650;22650;22650;22650;22650;22650;22650;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1650;4650;7650;10650;13650;16650;19650;22650;]
37800000,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1649;4649;7649;10649;13649;16649;19649;22649;],[0;3000;6000;9000;12000;15000;18000;21000;22649;22649;22649;22649;22649;22649;22649;22649;22649;22649;22649;22649;22649;22649;22649;22649;22649;],[12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;],[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1649;4649;7649;10649;13649;16649;19649;22649;]
